model,source_file,task_id,year,class,original_task_id,math_category,is_text_only,ground_truth,prediction,is_correct,format_valid,error_type,error,inference_time,input_tokens
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A4,2025,7und8,,Geometrie,False,A,B,False,,,,5.5032,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A5,2025,7und8,,Geometrie,False,B,B,True,,,,3.2244,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A6,2025,7und8,,Arithmetik,True,E,E,True,,,,5.8976,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A7,2025,7und8,,Arithmetik,False,B,D,False,,,,7.6554,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A8,2025,7und8,,Geometrie,False,C,D,False,,,,7.6672,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A9,2025,7und8,,Arithmetik,True,A,A,True,,,,3.7303,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A10,2025,7und8,,Stochastik,False,E,E,True,,,,9.9547,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_B1,2025,7und8,,Arithmetik,True,A,A,True,,,,9.6593,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_B2,2025,7und8,,Geometrie,False,C,C,True,,,,4.2196,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_B3,2025,7und8,,Arithmetik,True,B,B,True,,,,7.509,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_B4,2025,7und8,,Arithmetik,False,D,D,True,,,,9.9457,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_B5,2025,7und8,,unknown,False,D,B,False,,,,12.335,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_B6,2025,7und8,,Arithmetik,False,D,B,False,,,,7.5337,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_B7,2025,7und8,,Algebra,True,A,C,False,,,,8.5686,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_B9,2025,7und8,,Arithmetik,True,E,E,True,,,,12.4377,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C1,2025,7und8,,Geometrie,True,D,C,False,,,,11.9783,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C2,2025,7und8,,Algebra,True,A,A,True,,,,12.2812,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C3,2025,7und8,,Geometrie,False,C,C,True,,,,7.1405,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C4,2025,7und8,,Stochastik,True,B,B,True,,,,9.8709,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C5,2025,7und8,,Arithmetik,False,C,C,True,,,,12.3757,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C6,2025,7und8,,Stochastik,True,D,A,False,,,,11.0524,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C7,2025,7und8,,Algebra,True,B,A,False,,,,12.3948,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C8,2025,7und8,,Geometrie,False,E,D,False,,,,5.8421,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C9,2025,7und8,,Arithmetik,True,A,C,False,,,,12.4442,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_C10,2025,7und8,,Stochastik,False,D,D,True,,,,9.7119,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A1,2025,9und10,,Geometrie,False,D,D,True,,,,9.7488,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A2,2025,9und10,,Stochastik,True,B,B,True,,,,12.2236,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A3,2025,9und10,,Geometrie,False,E,E,True,,,,6.6606,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A4,2025,9und10,,Arithmetik,True,C,C,True,,,,2.7082,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A5,2025,9und10,,Geometrie,False,D,C,False,,,,8.4994,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A6,2025,9und10,,Arithmetik,True,B,B,True,,,,12.2413,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A7,2025,9und10,,Arithmetik,True,C,C,True,,,,2.4265,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A8,2025,9und10,,Stochastik,False,D,D,True,,,,12.1942,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A9,2025,9und10,,Stochastik,False,A,C,False,,,,5.8902,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_A10,2025,9und10,,Algebra,True,A,A,True,,,,4.4018,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B1,2025,9und10,,Geometrie,False,B,E,False,,,,6.1957,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B2,2025,9und10,,Arithmetik,True,B,D,False,,,,10.4325,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B3,2025,9und10,,Stochastik,True,E,C,False,,,,5.4678,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B4,2025,9und10,,Algebra,True,C,C,True,,,,7.3746,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B5,2025,9und10,,Arithmetik,False,E,E,True,,,,7.7945,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B6,2025,9und10,,Arithmetik,True,A,E,False,,,,12.5093,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B7,2025,9und10,,unknown,False,B,D,False,,,,5.8827,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B8,2025,9und10,,Arithmetik,True,D,D,True,,,,12.3516,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B9,2025,9und10,,Stochastik,False,D,C,False,,,,6.1899,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_B10,2025,9und10,,Stochastik,True,C,B,False,,,,12.3515,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C1,2025,9und10,,Geometrie,False,D,B,False,,,,12.5226,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C2,2025,9und10,,Arithmetik,True,B,D,False,,,,7.6873,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C3,2025,9und10,,Algebra,False,C,D,False,,,,7.0553,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C4,2025,9und10,,Geometrie,False,B,E,False,,,,6.5593,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C5,2025,9und10,,Stochastik,True,A,D,False,,,,12.3914,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C6,2025,9und10,,Geometrie,False,C,E,False,,,,5.4892,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C7,2025,9und10,,Algebra,True,E,E,True,,,,10.3563,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C9,2025,9und10,,Stochastik,False,E,C,False,,,,9.2961,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_9und10_C10,2025,9und10,,Stochastik,True,B,D,False,,,,12.4632,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A1,2025,11bis13,,Arithmetik,True,C,C,True,,,,5.1274,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A2,2025,11bis13,,Geometrie,False,A,A,True,,,,4.9867,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A3,2025,11bis13,,Arithmetik,True,D,C,False,,,,6.6129,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A4,2025,11bis13,,Geometrie,False,C,E,False,,,,5.2958,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A5,2025,11bis13,,Stochastik,True,D,D,True,,,,3.1042,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A7,2025,11bis13,,Algebra,True,E,E,True,,,,12.221,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A8,2025,11bis13,,Geometrie,True,B,B,True,,,,3.8549,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A9,2025,11bis13,,Stochastik,True,D,D,True,,,,12.3742,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_A10,2025,11bis13,,Arithmetik,True,C,C,True,,,,4.5858,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B1,2025,11bis13,,Geometrie,False,E,C,False,,,,8.9126,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B2,2025,11bis13,,Stochastik,True,D,A,False,,,,12.3139,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B3,2025,11bis13,,Geometrie,False,E,C,False,,,,12.347,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B4,2025,11bis13,,Geometrie,False,B,C,False,,,,6.062,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B5,2025,11bis13,,Algebra,False,C,C,True,,,,6.2775,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B6,2025,11bis13,,Stochastik,True,A,B,False,,,,8.3977,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B7,2025,11bis13,,Geometrie,True,B,A,False,,,,5.7377,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B8,2025,11bis13,,Algebra,True,E,B,False,,,,12.3981,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_B10,2025,11bis13,,Geometrie,True,E,C,False,,,,9.9008,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C1,2025,11bis13,,Algebra,True,A,C,False,,,,7.0591,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C2,2025,11bis13,,unknown,False,B,B,True,,,,12.3874,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C3,2025,11bis13,,Stochastik,True,D,D,True,,,,11.3104,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C4,2025,11bis13,,Geometrie,False,D,B,False,,,,10.0519,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C5,2025,11bis13,,Stochastik,False,B,B,True,,,,8.5733,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C6,2025,11bis13,,Algebra,True,C,D,False,,,,11.0037,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C7,2025,11bis13,,Geometrie,False,E,B,False,,,,5.482,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C8,2025,11bis13,,Geometrie,False,B,C,False,,,,6.1133,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C9,2025,11bis13,,Arithmetik,False,A,D,False,,,,8.2914,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_11bis13_C10,2025,11bis13,,Geometrie,False,B,B,True,,,,7.0391,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A1,2025,3und4,,Geometrie,False,D,D,True,,,,12.3422,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A2,2025,3und4,,Geometrie,False,C,B,False,,,,12.2808,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A3,2025,3und4,,Geometrie,False,A,C,False,,,,8.2463,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A4,2025,3und4,,Arithmetik,True,E,E,True,,,,6.7136,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A5,2025,3und4,,Geometrie,False,A,D,False,,,,7.9758,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A6,2025,3und4,,Geometrie,False,B,E,False,,,,10.5536,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A7,2025,3und4,,Geometrie,False,D,C,False,,,,4.452,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_A8,2025,3und4,,Arithmetik,True,E,E,True,,,,4.4951,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B1,2025,3und4,,Geometrie,False,E,D,False,,,,12.1069,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B2,2025,3und4,,Arithmetik,False,E,E,True,,,,5.757,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B3,2025,3und4,,Geometrie,False,B,D,False,,,,4.5661,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B4,2025,3und4,,Stochastik,False,E,E,True,,,,8.3211,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B5,2025,3und4,,Arithmetik,False,A,B,False,,,,12.3077,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B6,2025,3und4,,Geometrie,False,C,B,False,,,,9.5986,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B7,2025,3und4,,Arithmetik,True,B,B,True,,,,2.8549,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_B8,2025,3und4,,Stochastik,True,D,E,False,,,,6.4884,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C1,2025,3und4,,Arithmetik,False,D,A,False,,,,12.3529,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C2,2025,3und4,,Geometrie,False,B,A,False,,,,5.1548,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C3,2025,3und4,,Arithmetik,False,B,B,True,,,,6.4291,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C4,2025,3und4,,Geometrie,False,C,A,False,,,,4.8431,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C5,2025,3und4,,Geometrie,False,D,B,False,,,,6.1459,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C6,2025,3und4,,Algebra,True,C,C,True,,,,12.2748,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C7,2025,3und4,,Geometrie,False,A,C,False,,,,9.6342,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_3und4_C8,2025,3und4,,Algebra,False,C,B,False,,,,12.3879,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A1,2025,5und6,,unknown,False,E,D,False,,,,12.3233,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A2,2025,5und6,,Geometrie,False,B,B,True,,,,6.8705,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A3,2025,5und6,,Geometrie,False,D,D,True,,,,12.3057,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A4,2025,5und6,,Arithmetik,False,A,C,False,,,,8.1066,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A5,2025,5und6,,Geometrie,False,A,D,False,,,,6.4449,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A6,2025,5und6,,Arithmetik,False,B,B,True,,,,12.3436,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A7,2025,5und6,,Arithmetik,False,B,D,False,,,,3.9307,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_A8,2025,5und6,,Geometrie,True,C,C,True,,,,3.6672,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B1,2025,5und6,,Arithmetik,False,B,B,True,,,,10.1914,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B2,2025,5und6,,Geometrie,False,E,D,False,,,,8.4387,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B3,2025,5und6,,Arithmetik,False,D,A,False,,,,5.517,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B4,2025,5und6,,Geometrie,False,D,C,False,,,,3.5671,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B6,2025,5und6,,Arithmetik,False,C,B,False,,,,12.3542,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B7,2025,5und6,,Algebra,True,D,A,False,,,,7.3755,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_B8,2025,5und6,,Stochastik,False,A,A,True,,,,11.6739,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_C1,2025,5und6,,Stochastik,True,C,D,False,,,,11.1036,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_C2,2025,5und6,,Algebra,False,C,C,True,,,,5.8544,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_C3,2025,5und6,,Geometrie,False,B,D,False,,,,10.7898,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_C4,2025,5und6,,Geometrie,False,E,A,False,,,,12.2953,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_C5,2025,5und6,,Arithmetik,True,D,E,False,,,,9.7265,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_C6,2025,5und6,,Geometrie,False,A,E,False,,,,12.4371,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_C7,2025,5und6,,Algebra,True,D,D,True,,,,12.2596,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_5und6_C8,2025,5und6,,Stochastik,True,B,B,True,,,,8.253,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A1,2025,7und8,,Arithmetik,True,D,D,True,,,,4.0816,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A2,2025,7und8,,Geometrie,False,E,E,True,,,,12.3304,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A3,2025,7und8,,Arithmetik,False,B,D,False,,,,12.2565,
Ovis2.5-9B_TempSweep_0-1_Voting-n5,Ovis2.5-9B_TempSweep_0-1_Voting-n5_results.jsonl,2025_7und8_A4,2025,7und8,,Geometrie,False,A,E,False,,,,4.9629,
